concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,concept_code,table_name,record_count,patient_count,patient_coverage_pct,units,coverage_7,coverage_Amsterdam UMC Epic,coverage_Amsterdam UMC Metavision Meibergdreef,coverage_Catharina Ziekenhuis Eindhoven,coverage_Franciscus Gasthuis,coverage_OLVG,coverage_Radboudumc,coverage_UMC Utrecht,coverage_Amsterdam UMC Metavision Boelelaan
1318853,nifedipine,Drug,RxNorm,Ingredient,7417,drug_exposure,63865,8044,6.350860571609032,,7.519286179012919,5.957497141505343,6.967435884765528,0.5133928571428571,7.564575645756458,7.556652046783626,0.6364022061943148,0.18319811567652447,1.5895372233400402
1000560,ondansetron,Drug,RxNorm,Ingredient,26225,drug_exposure,63667,21427,16.916942996999843,,17.919881029835487,20.234199424358316,11.459208380688837,0.022321428571428572,,9.845577485380117,14.16449481786775,12.562156503533107,10.789738430583501
19092849,magnesium chloride,Drug,RxNorm,Ingredient,6579,drug_exposure,63370,11776,9.297331438496762,,,0.0039427512518235225,,0.24553571428571427,,,60.027880477604704,18.058099973828842,
711584,levetiracetam,Drug,RxNorm,Ingredient,114477,drug_exposure,60015,3151,2.4877625138165165,,1.2268798215447532,4.751015258447344,1.749271137026239,1.5625,2.1525215252152523,,2.781986787078005,3.533106516618686,2.2183098591549295
35741950,Macrogol cetostearyl ether 22,Drug,RxNorm Extension,Ingredient,OMOP2800098,drug_exposure,58599,4429,3.4967629875256594,,,,21.73247022780056,,,,,,0.05533199195171026
19097867,calcium glubionate,Drug,RxNorm,Ingredient,25806,drug_exposure,58058,14434,11.395862940154744,,,,,,,33.150584795321635,,,35.19114688128773
36029301,sulfamethoxazole / trimethoprim,Drug,RxNorm,Multiple Ingredients,10831,drug_exposure,57471,4536,3.5812411179535766,,1.2547634538525885,3.4025943303237,2.3867173988239365,0.6696428571428571,7.072570725707257,1.2701023391812865,1.5576701618279896,5.208060717089767,3.7072434607645874
766814,quetiapine,Drug,RxNorm,Ingredient,51272,drug_exposure,55044,4167,3.2899099952629087,,5.985686402081978,5.397626463746402,0.2124820872658991,3.8169642857142856,3.874538745387454,4.015899122807017,1.2788653857809564,4.9463491232661605,0.6639839034205232
1353228,vitamin B6,Drug,RxNorm,Ingredient,42954,drug_exposure,52759,3767,2.974103900205274,,0.046472720513058834,0.13799629381382328,16.904679547363738,,,,0.012121946784653616,,
19024063,acenocoumarol,Drug,RxNorm,Ingredient,154,drug_exposure,52193,11359,8.968103584399179,,5.297890138488707,3.1936285139770533,11.385086722340267,0.11160714285714286,3.3825338253382533,1.4254385964912282,3.1577671374022667,1.1253598534415075,2.8621730382293764
