concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,concept_code,table_name,record_count,patient_count,patient_coverage_pct,units,coverage_7,coverage_Amsterdam UMC Epic,coverage_Amsterdam UMC Metavision Meibergdreef,coverage_Catharina Ziekenhuis Eindhoven,coverage_Franciscus Gasthuis,coverage_OLVG,coverage_Radboudumc,coverage_UMC Utrecht,coverage_Amsterdam UMC Metavision Boelelaan
2000000073,Restrictive policy order,Measurement,ICUdata,Observable Entity,2000000073,measurement,138359,39690,31.335859782093795,,,,44.99678806147156,,,89.62902046783626,,96.99031667102852,28.17907444668008
3018913,Phosphate [Moles/volume] in Blood,Measurement,LOINC,Lab Test,24519-1,measurement,138248,21289,16.807989894204958,mmol/L,,,,,,95.2576754385965,,,
21490850,Invasive Blood pressure,Measurement,LOINC,Clinical Observation,76212-0,measurement,133997,15013,11.852992262750671,"mmHg, ",8.932056882609908,10.35366478728857,,82.09821428571429,,,7.576216740408509,,
1989388,Pacemaker mode,Measurement,LOINC,Clinical Observation,99684-3,measurement,132230,20111,15.877940944260224,,43.11739009201599,14.075621969009974,13.633443692246875,,,25.15533625730994,15.031214012970484,,
2000000136,Calcium ratio,Measurement,ICUdata,Observable Entity,2000000136,measurement,130487,3785,2.9883151744828673,,,14.87600047313015,,,,,,,
3020059,Calcium [Moles/volume] corrected for albumin in Serum or Plasma,Measurement,LOINC,Lab Test,29265-6,measurement,129107,22200,17.52723827569872,"mmol/l, mmol/L, ",,34.763237787327995,,2.7901785714285716,,30.01644736842105,,,25.4476861167002
2000000039,Effluent pressure CVVH,Measurement,ICUdata,Observable Entity,2000000039,measurement,128356,985,0.7776725090794252,"mm Hg, mmHg",,3.284311792768994,,,,,,3.9780162261188172,
3011087,Output.stool [Volume],Measurement,LOINC,Clinical Observation,9217-1,measurement,127270,7520,5.937154587083531,ml,,,,,,,,,37.32394366197183
2000000474,Gastric tube route,Measurement,ICUdata,Observable Entity,2000000474,measurement,127214,26407,20.848728880467394,,,,,,,,49.13025031820111,,64.41649899396378
722043,Critical Care Pain Observation Tool (CPOT): Total score,Measurement,OMOP Extension,Staging / Scales,OMOP5214819,measurement,126840,17502,13.818095689246803,", x",,,,54.82142857142857,21.52521525215252,66.36513157894737,,,
